_;SMPTE Metadata Elements Dictionary;;;;;;;;;;;;;
_;Published version 13 as of 2012-02-14;;;;;;;;;;;;;
_ver;Published;13;;;;;;;;;;;;
_;;499;Nodes in this Register;;;;;;;;;;;
_;;1476;Leaves in this Register;;;;;;;;;;;
_;Register;Dictionary Version at introduction;Node or
;Elements;4;Leaf;5;06.0E.2B.34.01.01.01.04.03.02.01.02.11.00.00.00;Keypoint Value;The Value of the keypoint - i.e. the kind of framing, lens effect etc or the actual keyword, key texture, key timbre etc.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;6;06.0E.2B.34.01.01.01.04.03.02.01.02.11.01.00.00;Keypoint Value;The Value of the keypoint - i.e. the kind of framing, lens effect etc or the actual keyword, key texture, key timbre etc.;16-bit Unicode String;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.02.15.00.00.00;Framework Thesaurus Name;The name of the default specialized vocabulary of selected words or concepts for a particular field used in a framework, e.g. a particular cataloguing, indexing or thesaurus system;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.02.15.01.00.00;Framework Thesaurus Name;The name of the default specialized vocabulary of selected words or concepts for a particular field used in a framework, e.g. a particular cataloguing, indexing or thesaurus system;UTF-16 char string;Variable;;;;;
;Elements;7;Leaf;5;06.0E.2B.34.01.01.01.07.03.02.01.02.16.00.00.00;Component User Comments;Specifies a vector of references to comments on a Component;StrongReferenceArray;Variable;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.03.02.01.06.00.00.00.00;Textual Description;A textual characterization of the data set.;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.01.06.01.00.00.00;Abstract;A brief narrative summary of the data set.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;1024 bytes max;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.01.06.01.01.00.00;Abstract;A brief narrative summary of the data set.;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.01.06.02.00.00.00;Purpose;A summary of the intentions with which the data set was developed.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.01.06.02.01.00.00;Purpose;A summary of the intentions with which the data set was developed.;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.01.06.03.00.00.00;Description;A freeform textual descrition;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.01.06.03.01.00.00;Description;A freeform textual descrition;16-bit Unicode String;Variable;;;;;
;Elements;13;Leaf;6;06.0E.2B.34.01.01.01.0D.03.02.01.06.03.02.00.00;Text Data Description;A freeform text description.;UTF-16 char string;Variable;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.01.06.04.00.00.00;Color Descriptor;eg. Black and white, tinted etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.01.06.04.01.00.00;Color Descriptor;eg. Black and white, tinted etc;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.01.06.05.00.00.00;Format Descriptor;eg. Letterbox, Pillarbox etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.01.06.05.01.00.00;Format Descriptor;eg. Letterbox, Pillarbox etc;16-bit Unicode String;Variable;;;;;
;Elements;3;Leaf;5;06.0E.2B.34.01.01.01.03.03.02.01.06.06.00.00.00;Intent Descriptor;A freeform textual descrition written before production implementation etc. started - e.g. at the scripting stage.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.01.06.06.01.00.00;Intent Descriptor;A freeform textual descrition written before production implementation etc. started - e.g. at the scripting stage.;16-bit Unicode String;Variable;;;;;
;Elements;3;Leaf;5;06.0E.2B.34.01.01.01.03.03.02.01.06.07.00.00.00;Textual Description Kind;A summary of the use for which the description was made - e.g. billings, the production companies original description, a full production description etc);ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.01.06.07.01.00.00;Textual Description Kind;A summary of the use for which the description was made - e.g. billings, the production companies original description, a full production description etc);16-bit Unicode String;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.06.08.00.00.00;Group Synopsis;Synopsis of the group, series, serial etc.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.06.08.01.00.00;Group Synopsis;Synopsis of the group, series, serial etc.;UTF-16 char string;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.06.09.00.00.00;Annotation Synopsis;Synopsis of the A/V content;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.06.09.01.00.00;Annotation Synopsis;Synopsis of the A/V content;UTF-16 char string;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.06.0A.00.00.00;Annotation Description;A free-form textual description of the A/V content;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.06.0A.01.00.00;Annotation Description;A free-form textual description of the A/V content;UTF-16 char string;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.06.0B.00.00.00;Scripting Kind;Description of the scripting kind as a text string (e.g. lighting, transcript etc);ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.06.0B.01.00.00;Scripting Kind;Description of the scripting kind as a text string (e.g. lighting, transcript etc);UTF-16 char string;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.06.0C.00.00.00;Scripting Text;The scripting text string;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.06.0C.01.00.00;Scripting Text;The scripting text string;UTF-16 char string;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.06.0D.00.00.00;Shot Description;A freeform textual description of the shot defined by this set;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.06.0D.01.00.00;Shot Description;A freeform textual description of the shot defined by this set;UTF-16 char string;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.06.0E.00.00.00;Annotation Kind;Specifies the kind of annotation, e.g. Technical, Editorial, Archival etc.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.06.0E.01.00.00;Annotation Kind;Specifies the kind of annotation, e.g. Technical, Editorial, Archival etc.;16-bit Unicode String;Variable;;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.03.02.01.06.0F.00.00.00;Related Material Description;A freeform textual description of related material of any kind;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;5;Leaf;6;06.0E.2B.34.01.01.01.05.03.02.01.06.0F.01.00.00;Related Material Description;A freeform textual description of related material of any kind;UTF-16 char string;Variable;;;;;
;Elements;9;Leaf;5;06.0E.2B.34.01.01.01.09.03.02.01.06.10.00.00.00;JFIF Marker Description;A freeform textual description of the JFIF image;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;9;Leaf;6;06.0E.2B.34.01.01.01.09.03.02.01.06.10.01.00.00;JFIF Marker Description;A freeform textual description of the JFIF image;UTF-16 char string;Variable;;;;;
;Elements;9;Leaf;5;06.0E.2B.34.01.01.01.09.03.02.01.06.11.00.00.00;HTML Meta Description;A freeform textual description of a Web page intended for use in the HTML "meta" element;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;9;Leaf;6;06.0E.2B.34.01.01.01.09.03.02.01.06.11.01.00.00;HTML Meta Description;A freeform textual description of a Web page intended for use in the HTML "meta" element;UTF-16 char string;Variable;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.03.02.01.07.00.00.00.00;Stratum;The descriptive stratum of the archival content analysis of the content;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.01.07.01.00.00.00;Stratum Kind;eg.  Background, action, sound natures etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.03.02.02.00.00.00.00.00;Assessments;Assesments of editorial, technical etc aspects of the content and contributors to it;;;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.03.02.02.01.00.00.00.00;Awards;Awards relating to editorial, technical etc aspects of the content and contributors to it;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.01.01.00.00.00;Individual Award Name;Awards granted to individuals;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.01.02.00.00.00;Program Award Name;Awards granted to program;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;5;06.0E.2B.34.01.01.01.03.03.02.02.01.03.00.00.00;Festival Name;The festival or award ceremony at which an award was made.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;6;06.0E.2B.34.01.01.01.04.03.02.02.01.03.01.00.00;Festival Name;The festival or award ceremony at which an award was made.;16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;5;06.0E.2B.34.01.01.01.04.03.02.02.01.04.00.00.00;Award Name;Name of the award;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;6;06.0E.2B.34.01.01.01.04.03.02.02.01.04.01.00.00;Award Name;Name of the award;16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;5;06.0E.2B.34.01.01.01.04.03.02.02.01.05.00.00.00;Award Category;Name of the award classification;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;4;Leaf;6;06.0E.2B.34.01.01.01.04.03.02.02.01.05.01.00.00;Award Category;Name of the award classification;16-bit Unicode String;Variable;;;;;
;Elements;8;Leaf;5;06.0E.2B.34.01.01.01.08.03.02.02.01.06.00.00.00;Nomination Category;Nomination category of the award (e.g. best actor, best director etc.);ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;SMPTE 380M;
;Elements;8;Leaf;6;06.0E.2B.34.01.01.01.08.03.02.02.01.06.01.00.00;Nomination Category;Nomination category of the award (e.g. best actor, best director etc.);16-bit Unicode String;Variable;;;;SMPTE 380M;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.03.02.02.02.00.00.00.00;Qualitative Values;Assessed values relating to editorial, technical etc aspects of the content and contributors to it;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.02.01.00.00.00;Asset Value;Assessment of the program quality;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.02.02.00.00.00;Content Value;Assessment of the content value;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.02.03.00.00.00;Cultural Value;Assessment of the cultural quality;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.02.04.00.00.00;Aesthetic Value;Assessment of the asthetic quality;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.02.05.00.00.00;Historical Value;Assessment of the historic value;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.02.06.00.00.00;Technical Value;Assessment of the technical value;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.02.02.02.07.00.00.00;Other Values;Assessment of other relevant qualities;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.03.02.03.00.00.00.00.00;Technical Comments and Descriptions;Technical comments or descriptions relating to system;;;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.03.02.03.01.00.00.00.00;Object Comments and Descriptions;Comments or descriptions relating to Objects;;;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.03.02.03.01.01.00.00.00;Object Kind;Specifies the kind of Object.  E.g. a plugin;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.03.02.03.01.01.01.00.00;Object Kind;Specifies the kind of Object.  E.g. a plugin;16-bit Unicode String;Variable;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.03.02.03.01.02.00.00.00;Object Description;Provides human informative description about the object;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.03.02.03.01.02.01.00.00;Object Description;Provides human informative description about the object;16-bit Unicode String;Variable;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.03.01.02.02.00.00;Object Description Code;Provides human informative description about the object as a code;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;8 chars max;;;;;
;Elements;3;Node;4;06.0E.2B.34.01.01.01.03.03.02.03.02.00.00.00.00;General Comments;Note form technical comments and descriptions of a general nature;;;;;;;
;Elements;3;Leaf;5;06.0E.2B.34.01.01.01.03.03.02.03.02.01.00.00.00;Description Kind;The name of a descriptive comment or note.  Eg. Peters comment, Noise;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.03.02.01.01.00.00;Description Kind;The name of a descriptive comment or note.  Eg. Peters comment, Noise;16-bit Unicode String;64 bytes max;;;;;
;Elements;3;Leaf;5;06.0E.2B.34.01.01.01.03.03.02.03.02.02.00.00.00;Descriptive Comment;The comment or note as text.  E.g.  Head banding, ;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.02.03.02.02.01.00.00;Descriptive Comment;The comment or note as text.  E.g.  Head banding, ;16-bit Unicode String;Variable;;;;;
;Elements;13;Node;6;06.0E.2B.34.01.01.01.0D.03.02.03.02.02.10.00.00;Descriptive Comment for a Device;Technical comments and descriptions of a general nature for a device;;;;;;;
;Elements;13;Leaf;7;06.0E.2B.34.01.01.01.0D.03.02.03.02.02.10.01.00;Lens Attributes;Informative description of the lens in use (as a text string).;UTF-8 string;64 bytes max;;;;RDD 18;
;Elements;13;Leaf;7;06.0E.2B.34.01.01.01.0D.03.02.03.02.02.10.02.00;Camera Attributes;Informative description of the camera in use (as a text string).;UTF-8 string;64 bytes max;;;;RDD 18;
;Elements;2;Node;3;06.0E.2B.34.01.01.01.02.03.02.04.00.00.00.00.00;Descriptive Names;Assigned descriptive names;;;;;;;
;Elements;3;Node;4;06.0E.2B.34.01.01.01.03.03.02.04.01.00.00.00.00;Object Names;Descriptive names assigned to Objects;;;;;;;
;Elements;2;Node;5;06.0E.2B.34.01.01.01.02.03.02.04.01.01.00.00.00;Generic Object Names;Descriptive names assigned to Generic Objects;;;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.03.02.04.01.01.01.00.00;Object Name;Specifies the name of the object;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;9;Leaf;5;06.0E.2B.34.01.01.01.09.03.02.04.01.02.00.00.00;Metadata Item Name;Descriptive name assigned to a metadata item;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.03.02.04.01.02.01.00.00;Metadata Item Name;Descriptive name assigned to a metadata item;16-bit Unicode String;Variable;;;;;
;Elements;2;Node;3;06.0E.2B.34.01.01.01.02.03.02.05.00.00.00.00.00;Editorial Comments and Descriptions;Comments or descriptions of an editorial nature;;;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.03.02.05.01.00.00.00.00;Shot Comment Kind;The type of descriptive comment or note (e.g., 'Shot' or 'Lighting Mood');ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 chars max;;;;;
;Elements;7;Leaf;5;06.0E.2B.34.01.01.01.07.03.02.05.01.01.00.00.00;Shot Comment Kind;The type of descriptive comment or note (e.g., 'Shot' or 'Lighting Mood');16-bit Unicode String;Variable;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.03.02.05.02.00.00.00.00;Shot Comment;The comment or note about a shot (e.g., 'general view of valley in autumn', 'badly recorded' or 'sombre mood');ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;7;Leaf;5;06.0E.2B.34.01.01.01.07.03.02.05.02.01.00.00.00;Shot Comment;The comment or note about a shot (e.g., 'general view of valley in autumn', 'badly recorded' or 'sombre mood');16-bit Unicode String;Variable;;;;;
;Elements;4;Leaf;4;06.0E.2B.34.01.01.01.04.03.02.05.03.00.00.00.00;Slate Information;Slate information as a text string;16-bit Unicode String;Variable;;;;;
;Elements;5;Leaf;4;06.0E.2B.34.01.01.01.05.03.02.05.04.00.00.00.00;Clip Kind;The kind of clip as an enumerated string (e.g., still, graphic, moving pictures, sound etc.);16-bit Unicode String;Variable;;;;;
;Elements;3;Node;3;06.0E.2B.34.01.01.01.03.03.02.06.00.00.00.00.00;Human-Assigned Context Descriptions;;;;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.03.02.06.01.00.00.00.00;Context Description;A textual anotation of the context of the production.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;Variable;;;;;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.03.03.00.00.00.00.00.00;Machine-Assigned or Computed Descriptions;Descriptors (Machine Assigned or Computed) relating to analysis of the content;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.03.03.01.00.00.00.00.00;Automated Categorization;Automated analytical categorization of the content;;;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.03.03.01.01.00.00.00.00;Automated Content Classification;Automated content classification;;;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.03.03.01.02.00.00.00.00;Automated Cataloging and Indexing;Automated cataloguing and indexing by archival analysis of the essence;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.03.01.02.01.00.00.00;Catalog Data Status;The current status of the catalogue as a freeform text string;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 chars max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.03.01.02.02.00.00.00;Cataloging System Name;The particular Cataloguing,  Indexing or Thesaurus system used by the automated system;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.03.01.02.06.00.00.00;Computed Keywords;Automatically derived words or phrases summarizing an aspect of the data set.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;3;Leaf;6;06.0E.2B.34.01.01.01.03.03.03.01.02.06.01.00.00;Computed Keywords;Automatically derived words or phrases summarizing an aspect of the data set.;16-bit Unicode String;Variable;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.03.01.02.07.00.00.00;Computed Key Frames;Automatically derived freeform textual reference to a key frame of video in the data set;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.03.03.01.02.08.00.00.00;Computed Key Sounds;Automatically derived freeform textual reference to a key sound in the data set;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 chars max;;;;;
